Feature,Importance
bairro_group,7.959684102678005
bairro,18.88008787091906
room_type,19.63364077161533
minimo_noites,13.043879890432505
numero_de_reviews,11.654235187636948
calculado_host_listings_count,10.192212168155532
disponibilidade_365,18.636260008562836
